PropLocation,Address,City,State,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
"343 VARCK ST.            ","343 VARCK ST.","Jersey City",NJ,40.720568,-74.04862,1,rooftop,343,"Varick St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"167 WAYNE ST.            ","167 WAYNE ST.","Jersey City",NJ,40.720518,-74.04982,1,rooftop,167,"Wayne St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"157 WAYNE ST.            ","157 WAYNE ST.","Jersey City",NJ,40.72055,-74.049531,1,rooftop,157,"Wayne St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"155 WAYNE ST.            ","155 WAYNE ST.","Jersey City",NJ,40.720524,-74.049448,1,rooftop,155,"Wayne St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"153 WAYNE ST.            ","153 WAYNE ST.","Jersey City",NJ,40.720498,-74.049364,1,rooftop,153,"Wayne St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"331 VARICK ST.           ","331 VARICK ST.","Jersey City",NJ,40.720124,-74.048866,1,rooftop,331,"Varick St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"329 VARICK ST.           ","329 VARICK ST.","Jersey City",NJ,40.720081,-74.048884,1,rooftop,329,"Varick St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"146 MERCER ST.           ","146 MERCER ST.","Jersey City",NJ,40.719964,-74.04895,1,rooftop,146,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"148 MERCER ST.           ","148 MERCER ST.","Jersey City",NJ,40.719935,-74.049057,1,rooftop,148,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"150 MERCER ST.           ","150 MERCER ST.","Jersey City",NJ,40.719955,-74.049124,1,rooftop,150,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"152 MERCER ST.           ","152 MERCER ST.","Jersey City",NJ,40.719976,-74.04919,1,rooftop,152,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"154 MERCER ST.           ","154 MERCER ST.","Jersey City",NJ,40.719997,-74.049257,1,rooftop,154,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"156 MERCER ST.           ","156 MERCER ST.","Jersey City",NJ,40.720021,-74.049332,1,rooftop,156,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"137 WAYNE ST.            ","137 WAYNE ST.","Jersey City",NJ,40.720254,-74.04851,1,rooftop,137,"Wayne St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"135 WAYNE ST.            ","135 WAYNE ST.","Jersey City",NJ,40.720276,-74.048409,1,rooftop,135,"Wayne St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"133 WAYNE ST.            ","133 WAYNE ST.","Jersey City",NJ,40.720257,-74.048346,1,rooftop,133,"Wayne St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"131 WAYNE ST.            ","131 WAYNE ST.","Jersey City",NJ,40.720237,-74.048284,1,rooftop,131,"Wayne St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"129 WAYNE ST.            ","129 WAYNE ST.","Jersey City",NJ,40.720218,-74.048221,1,rooftop,129,"Wayne St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"127 WAYNE ST.            ","127 WAYNE ST.","Jersey City",NJ,40.720198,-74.048159,1,rooftop,127,"Wayne St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"125 WAYNE ST.            ","125 WAYNE ST.","Jersey City",NJ,40.720179,-74.048096,1,rooftop,125,"Wayne St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"123 WAYNE ST.            ","123 WAYNE ST.","Jersey City",NJ,40.72016,-74.048034,1,rooftop,123,"Wayne St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"121 WAYNE ST.            ","121 WAYNE ST.","Jersey City",NJ,40.720138,-74.047965,1,rooftop,121,"Wayne St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"117 WAYNE STREET         ","117 WAYNE STREET","Jersey City",NJ,40.720097,-74.047831,1,rooftop,117,"Wayne St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"115 WAYNE ST.            ","115 WAYNE ST.","Jersey City",NJ,40.720077,-74.047767,1,rooftop,115,"Wayne St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"113 WAYNE STREET         ","113 WAYNE STREET","Jersey City",NJ,40.719969,-74.047753,1,rooftop,113,"Wayne St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"111 WAYNE ST.            ","111 WAYNE ST.","Jersey City",NJ,40.720039,-74.047644,1,rooftop,111,"Wayne St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"109.5 WAYNE STREET       ","109.5 WAYNE STREET","Jersey City",NJ,40.722503,-74.055669,0.8,street_center,,"Wayne St","Jersey City",NJ,"Hudson County",07302,US,"TIGER/Line® dataset from the US Census Bureau"
"109 WAYNE ST.            ","109 WAYNE ST.","Jersey City",NJ,40.719948,-74.047366,1,range_interpolation,109,"Wayne St","Jersey City",NJ,"Hudson County",07302,US,"TIGER/Line® dataset from the US Census Bureau"
"499 JERSEY AVE.          ","499 JERSEY AVE.","Jersey City",NJ,40.719846,-74.047307,1,rooftop,499,"Jersey Ave","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"497 JERSEY AVE.          ","497 JERSEY AVE.","Jersey City",NJ,40.719783,-74.047342,1,rooftop,497,"Jersey Ave","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"495 JERSEY AVE.          ","495 JERSEY AVE.","Jersey City",NJ,40.71972,-74.047376,1,rooftop,495,"Jersey Ave","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"112 MERCER ST.           ","112 MERCER ST.","Jersey City",NJ,40.719576,-74.047453,1,rooftop,112,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"114 MERCER ST.           ","114 MERCER ST.","Jersey City",NJ,40.719472,-74.047576,1,rooftop,114,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"114.5 MERCER STREET      ","114.5 MERCER STREET","Jersey City",NJ,40.724048,-74.062135,0.8,street_center,,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"TIGER/Line® dataset from the US Census Bureau"
"116 MERCER ST.           ","116 MERCER ST.","Jersey City",NJ,40.719508,-74.047693,1,rooftop,116,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"118 MERCER ST.           ","118 MERCER ST.","Jersey City",NJ,40.719527,-74.047751,1,rooftop,118,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"120 MERCER ST.           ","120 MERCER ST.","Jersey City",NJ,40.719545,-74.04781,1,rooftop,120,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"122 MERCER ST.           ","122 MERCER ST.","Jersey City",NJ,40.719561,-74.047861,1,rooftop,122,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"124 MERCER ST.           ","124 MERCER ST.","Jersey City",NJ,40.719748,-74.047892,1,rooftop,124,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"126 MERCER ST.           ","126 MERCER ST.","Jersey City",NJ,40.719765,-74.047955,1,rooftop,126,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"128 MERCER ST.           ","128 MERCER ST.","Jersey City",NJ,40.719653,-74.048156,1,rooftop,128,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"130 MERCER ST.           ","130 MERCER ST.","Jersey City",NJ,40.719674,-74.048223,1,rooftop,130,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"132 MERCER ST.           ","132 MERCER ST.","Jersey City",NJ,40.719695,-74.048292,1,rooftop,132,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"134 MERCER ST.           ","134 MERCER ST.","Jersey City",NJ,40.719718,-74.048363,1,rooftop,134,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"136 MERCER ST.           ","136 MERCER ST.","Jersey City",NJ,40.71974,-74.048434,1,rooftop,136,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"138 MERCER ST.           ","138 MERCER ST.","Jersey City",NJ,40.719762,-74.048505,1,rooftop,138,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"140 MERCER ST.           ","140 MERCER ST.","Jersey City",NJ,40.719784,-74.048576,1,rooftop,140,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"142 MERCER ST.           ","142 MERCER ST.","Jersey City",NJ,40.719807,-74.048647,1,rooftop,142,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"144 MERCER ST.           ","144 MERCER ST.","Jersey City",NJ,40.719886,-74.048708,1,rooftop,144,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"119 WAYNE ST.            ","119 WAYNE ST.","Jersey City",NJ,40.720117,-74.047896,1,rooftop,119,"Wayne St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"101 WAYNE ST.            ","101 WAYNE ST.","Jersey City",NJ,40.719795,-74.046862,1,rooftop,101,"Wayne St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"99 WAYNE ST.             ","99 WAYNE ST.","Jersey City",NJ,40.719776,-74.0468,1,rooftop,99,"Wayne St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"97 WAYNE ST.             ","97 WAYNE ST.","Jersey City",NJ,40.719759,-74.046747,1,rooftop,97,"Wayne St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"7 HAMPTON CT. TER.       ","7 HAMPTON CT. TER.","Jersey City",NJ,40.719722,-74.045782,0.8,street_center,,"Hampton Ct","Jersey City",NJ,"Hudson County",07302,US,"TIGER/Line® dataset from the US Census Bureau"
"6 HAMPTON CT. TER.       ","6 HAMPTON CT. TER.","Jersey City",NJ,40.719722,-74.045782,0.8,street_center,,"Hampton Ct","Jersey City",NJ,"Hudson County",07302,US,"TIGER/Line® dataset from the US Census Bureau"
"5 HAMPTON CT. TER.       ","5 HAMPTON CT. TER.","Jersey City",NJ,40.719722,-74.045782,0.8,street_center,,"Hampton Ct","Jersey City",NJ,"Hudson County",07302,US,"TIGER/Line® dataset from the US Census Bureau"
"4 HAMPTON CT. TER.       ","4 HAMPTON CT. TER.","Jersey City",NJ,40.719399,-74.045848,1,rooftop,4,"Hampton Ct Ter","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"3 HAMPTON CT. TER.       ","3 HAMPTON CT. TER.","Jersey City",NJ,40.719722,-74.045782,0.8,street_center,,"Hampton Ct","Jersey City",NJ,"Hudson County",07302,US,"TIGER/Line® dataset from the US Census Bureau"
"2 HAMPTON CT. TER.       ","2 HAMPTON CT. TER.","Jersey City",NJ,40.719722,-74.045782,0.8,street_center,,"Hampton Ct","Jersey City",NJ,"Hudson County",07302,US,"TIGER/Line® dataset from the US Census Bureau"
"1 HAMPTON CT. TER.       ","1 HAMPTON CT. TER.","Jersey City",NJ,40.719722,-74.045782,0.8,street_center,,"Hampton Ct","Jersey City",NJ,"Hudson County",07302,US,"TIGER/Line® dataset from the US Census Bureau"
"1 PAULMIER PL.           ","1 PAULMIER PL.","Jersey City",NJ,40.71903,-74.045877,1,rooftop,1,"Paulmier Pl","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"2 PAULMIER PL.           ","2 PAULMIER PL.","Jersey City",NJ,40.719048,-74.045936,1,rooftop,2,"Paulmier Pl","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"3 PAULMIER PL.           ","3 PAULMIER PL.","Jersey City",NJ,40.719066,-74.045995,1,rooftop,3,"Paulmier Pl","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"4 PAULMIER PL.           ","4 PAULMIER PL.","Jersey City",NJ,40.719084,-74.046052,1,rooftop,4,"Paulmier Pl","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"5 PAULMIER PL.           ","5 PAULMIER PL.","Jersey City",NJ,40.719103,-74.04611,1,rooftop,5,"Paulmier Pl","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"6 PAULMIER PL.           ","6 PAULMIER PL.","Jersey City",NJ,40.719121,-74.046169,1,rooftop,6,"Paulmier Pl","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"7 PAULMIER PL.           ","7 PAULMIER PL.","Jersey City",NJ,40.719137,-74.046229,1,rooftop,7,"Paulmier Pl","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"8 PAULMIER PL.           ","8 PAULMIER PL.","Jersey City",NJ,40.719155,-74.046287,1,rooftop,8,"Paulmier Pl","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"9 PAULMIER PL.           ","9 PAULMIER PL.","Jersey City",NJ,40.719204,-74.046329,1,rooftop,9,"Paulmier Pl","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"10 PAULMIER PL.          ","10 PAULMIER PL.","Jersey City",NJ,40.719226,-74.046385,1,rooftop,10,"Paulmier Pl","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"90 MERCER ST.            ","90 MERCER ST.","Jersey City",NJ,40.719136,-74.046502,1,rooftop,90,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"92 MERCER ST.            ","92 MERCER ST.","Jersey City",NJ,40.719156,-74.046565,1,rooftop,92,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"94 MERCER ST.            ","94 MERCER ST.","Jersey City",NJ,40.719177,-74.046631,1,rooftop,94,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"96 MERCER ST.            ","96 MERCER ST.","Jersey City",NJ,40.719197,-74.046698,1,rooftop,96,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"98 MERCER ST.            ","98 MERCER ST.","Jersey City",NJ,40.719218,-74.046765,1,rooftop,98,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"100 MERCER ST.           ","100 MERCER ST.","Jersey City",NJ,40.719239,-74.046832,1,rooftop,100,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"102 MERCER ST.           ","102 MERCER ST.","Jersey City",NJ,40.71926,-74.046898,1,rooftop,102,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"104 MERCER ST.           ","104 MERCER ST.","Jersey City",NJ,40.719281,-74.046965,1,rooftop,104,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"106 MERCER ST.           ","106 MERCER ST.","Jersey City",NJ,40.719302,-74.047032,1,rooftop,106,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"108 MERCER ST.           ","108 MERCER ST.","Jersey City",NJ,40.719324,-74.047099,1,rooftop,108,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"103 MERCER ST.           ","103 MERCER ST.","Jersey City",NJ,40.719075,-74.047019,1,rooftop,103,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"101 MERCER ST.           ","101 MERCER ST.","Jersey City",NJ,40.719052,-74.046944,1,rooftop,101,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"99 MERCER STREET         ","99 MERCER STREET","Jersey City",NJ,40.71882,-74.046978,1,rooftop,99,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"97 MERCER ST.            ","97 MERCER ST.","Jersey City",NJ,40.719002,-74.046784,1,rooftop,97,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"95 MERCER ST.            ","95 MERCER ST.","Jersey City",NJ,40.718973,-74.046692,1,rooftop,95,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"93 MERCER ST.            ","93 MERCER ST.","Jersey City",NJ,40.718934,-74.046567,1,rooftop,93,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"89 MERCER ST             ","89 MERCER ST","Jersey City",NJ,40.718902,-74.046464,1,rooftop,89,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"87 MERCER ST             ","87 MERCER ST","Jersey City",NJ,40.718884,-74.046408,1,rooftop,87,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"85 MERCER ST.            ","85 MERCER ST.","Jersey City",NJ,40.718867,-74.046352,1,rooftop,85,"Mercer St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"287 BARROW ST.           ","287 BARROW ST.","Jersey City",NJ,40.718687,-74.046056,1,rooftop,287,"Barrow St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"283 BARROW ST.           ","283 BARROW ST.","Jersey City",NJ,40.718558,-74.046127,1,rooftop,283,"Barrow St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"254 MONTGOMERY ST.       ","254 MONTGOMERY ST.","Jersey City",NJ,40.7183,-74.046281,1,rooftop,254,"Montgomery St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"256 MONTGOMERY ST.       ","256 MONTGOMERY ST.","Jersey City",NJ,40.718335,-74.046414,1,rooftop,256,"Montgomery St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"258 MONTGOMERY ST.       ","258 MONTGOMERY ST.","Jersey City",NJ,40.718356,-74.04648,1,rooftop,258,"Montgomery St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"260 MONTGOMERY ST.       ","260 MONTGOMERY ST.","Jersey City",NJ,40.718377,-74.046547,1,rooftop,260,"Montgomery St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"262 MONTGOMERY ST.       ","262 MONTGOMERY ST.","Jersey City",NJ,40.718401,-74.046622,1,rooftop,262,"Montgomery St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"264 MONTGOMERY ST.       ","264 MONTGOMERY ST.","Jersey City",NJ,40.718424,-74.046697,1,rooftop,264,"Montgomery St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"266 MONTGOMERY ST.       ","266 MONTGOMERY ST.","Jersey City",NJ,40.718445,-74.046764,1,rooftop,266,"Montgomery St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"268 MONTGOMERY ST.       ","268 MONTGOMERY ST.","Jersey City",NJ,40.718466,-74.046831,1,rooftop,268,"Montgomery St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"270 MONTGOMERY ST.       ","270 MONTGOMERY ST.","Jersey City",NJ,40.718487,-74.046897,1,rooftop,270,"Montgomery St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"272 MONTGOMERY ST.       ","272 MONTGOMERY ST.","Jersey City",NJ,40.718508,-74.046964,1,rooftop,272,"Montgomery St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"274 MONTGOMERY ST.       ","274 MONTGOMERY ST.","Jersey City",NJ,40.718528,-74.047031,1,rooftop,274,"Montgomery St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"276 MONTGOMERY ST.       ","276 MONTGOMERY ST.","Jersey City",NJ,40.718549,-74.047098,1,rooftop,276,"Montgomery St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"278 MONTGOMERY ST.       ","278 MONTGOMERY ST.","Jersey City",NJ,40.71857,-74.047164,1,rooftop,278,"Montgomery St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"280 MONTGOMERY ST.       ","280 MONTGOMERY ST.","Jersey City",NJ,40.718591,-74.047231,1,rooftop,280,"Montgomery St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"282 MONTGOMERY ST.       ","282 MONTGOMERY ST.","Jersey City",NJ,40.718612,-74.047298,1,rooftop,282,"Montgomery St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"304 VARICK ST.           ","304 VARICK ST.","Jersey City",NJ,40.71891,-74.04915,1,rooftop,304,"Varick St","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"297.5 MONTGOMERY ST.     ","297.5 MONTGOMERY ST.","Jersey City",NJ,40.722189,-74.059642,0.8,street_center,,"Montgomery St","Jersey City",NJ,"Hudson County",07302,US,"TIGER/Line® dataset from the US Census Bureau"
"297 MONTGOMERY ST.       ","297 MONTGOMERY ST.","Jersey City",NJ,40.71858,-74.048115,1,range_interpolation,297,"Montgomery St","Jersey City",NJ,"Hudson County",07302,US,"TIGER/Line® dataset from the US Census Bureau"
"463 JERSEY AVE           ","463 JERSEY AVE","Jersey City",NJ,40.718401,-74.048095,1,rooftop,463,"Jersey Ave","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"461.5 JERSEY AVE.        ","461.5 JERSEY AVE.","Jersey City",NJ,40.724626,-74.045518,0.8,street_center,,"Co Rd 631","Jersey City",NJ,"Hudson County",07302,US,"TIGER/Line® dataset from the US Census Bureau"
"461 JERSEY AVE.          ","461 JERSEY AVE.","Jersey City",NJ,40.718309,-74.048145,1,rooftop,461,"Jersey Ave","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"459 JERSEY AVE.          ","459 JERSEY AVE.","Jersey City",NJ,40.718264,-74.048169,1,rooftop,459,"Jersey Ave","Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
