PropLocation,Address,City,State,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
"74 BROADMAN PKY.         ","74 BROADMAN PKY.","Jersey City",NJ,40.712875,-74.088179,1,rooftop,74,"Broadman Pkwy","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"80 BROADMAN PKY.         ","80 BROADMAN PKY.","Jersey City",NJ,40.712945,-74.088291,1,rooftop,80,"Broadman Pkwy","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"82 BROADMAN PKY.         ","82 BROADMAN PKY.","Jersey City",NJ,40.713015,-74.088402,1,rooftop,82,"Broadman Pkwy","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"84 BROADMAN PKY.         ","84 BROADMAN PKY.","Jersey City",NJ,40.713084,-74.088514,1,rooftop,84,"Broadman Pkwy","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"360 WEST SIDE AVE.       ","360 WEST SIDE AVE.","Jersey City",NJ,40.714088,-74.088404,1,rooftop,360,"W Side Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"362 WEST SIDE AVE.       ","362 WEST SIDE AVE.","Jersey City",NJ,40.714135,-74.088349,1,rooftop,362,"W Side Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"365 CLAREMONT AVE.       ","365 CLAREMONT AVE.","Jersey City",NJ,40.714133,-74.087914,1,rooftop,365,"Claremont Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"363 CLAREMONT AVE.       ","363 CLAREMONT AVE.","Jersey City",NJ,40.714101,-74.08786,1,rooftop,363,"Claremont Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"361 CLAREMONT AV.        ","361 CLAREMONT AV.","Jersey City",NJ,40.714071,-74.087809,1,rooftop,361,"Claremont Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"359 CLAREMONT AVE.       ","359 CLAREMONT AVE.","Jersey City",NJ,40.714041,-74.087758,1,rooftop,359,"Claremont Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"357 CLAREMONT AVE.       ","357 CLAREMONT AVE.","Jersey City",NJ,40.714011,-74.087708,1,rooftop,357,"Claremont Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"355 CLAREMONT AVE.       ","355 CLAREMONT AVE.","Jersey City",NJ,40.713981,-74.087657,1,rooftop,355,"Claremont Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"353 CLAREMONT AVE.       ","353 CLAREMONT AVE.","Jersey City",NJ,40.713952,-74.087606,1,rooftop,353,"Claremont Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"349 CLAREMONT AVE.       ","349 CLAREMONT AVE.","Jersey City",NJ,40.713892,-74.087505,1,rooftop,349,"Claremont Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"347 CLAREMONT AVE.       ","347 CLAREMONT AVE.","Jersey City",NJ,40.71386,-74.087451,1,rooftop,347,"Claremont Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"345 CLAREMONT AVE.       ","345 CLAREMONT AVE.","Jersey City",NJ,40.713822,-74.087386,1,rooftop,345,"Claremont Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"343 CLAREMONT AVE        ","343 CLAREMONT AVE","Jersey City",NJ,40.71378,-74.087315,1,rooftop,343,"Claremont Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"341 CLAREMONT AVE        ","341 CLAREMONT AVE","Jersey City",NJ,40.713738,-74.087244,1,rooftop,341,"Claremont Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"339 CLAREMONT AVE.       ","339 CLAREMONT AVE.","Jersey City",NJ,40.713696,-74.087173,1,rooftop,339,"Claremont Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"337 CLAREMONT AVE.       ","337 CLAREMONT AVE.","Jersey City",NJ,40.713654,-74.087102,1,rooftop,337,"Claremont Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"335 CLAREMONT AVE.       ","335 CLAREMONT AVE.","Jersey City",NJ,40.713612,-74.087031,1,rooftop,335,"Claremont Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"333 CLAREMONT AVE.       ","333 CLAREMONT AVE.","Jersey City",NJ,40.713571,-74.08696,1,rooftop,333,"Claremont Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"331 CLAREMONT AVE.       ","331 CLAREMONT AVE.","Jersey City",NJ,40.713529,-74.086889,1,rooftop,331,"Claremont Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"329 CLAREMONT AVE.       ","329 CLAREMONT AVE.","Jersey City",NJ,40.713487,-74.086818,1,rooftop,329,"Claremont Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"327 CLAREMONT AVENUE     ","327 CLAREMONT AVENUE","Jersey City",NJ,40.713445,-74.086748,1,rooftop,327,"Claremont Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"325 CLAREMONT AVE.       ","325 CLAREMONT AVE.","Jersey City",NJ,40.713403,-74.086677,1,rooftop,325,"Claremont Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"323 CLAREMONT AVE.       ","323 CLAREMONT AVE.","Jersey City",NJ,40.713361,-74.086606,1,rooftop,323,"Claremont Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"321 CLAREMONT AVE.       ","321 CLAREMONT AVE.","Jersey City",NJ,40.713319,-74.086535,1,rooftop,321,"Claremont Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"319 CLAREMONT AVE.       ","319 CLAREMONT AVE.","Jersey City",NJ,40.713278,-74.086464,1,rooftop,319,"Claremont Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"317 CLAREMONT AVE.       ","317 CLAREMONT AVE.","Jersey City",NJ,40.713236,-74.086393,1,rooftop,317,"Claremont Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"313 CLAREMONT AVE.       ","313 CLAREMONT AVE.","Jersey City",NJ,40.713152,-74.086251,1,rooftop,313,"Claremont Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"240 GRANT AVE.           ","240 GRANT AVE.","Jersey City",NJ,40.712807,-74.086613,1,rooftop,240,"Grant Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"242 GRANT AVE.           ","242 GRANT AVE.","Jersey City",NJ,40.71285,-74.086683,1,rooftop,242,"Grant Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"244 GRANT AVE.           ","244 GRANT AVE.","Jersey City",NJ,40.712892,-74.086754,1,rooftop,244,"Grant Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"246 GRANT AVE.           ","246 GRANT AVE.","Jersey City",NJ,40.712935,-74.086824,1,rooftop,246,"Grant Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"248 GRANT AVE.           ","248 GRANT AVE.","Jersey City",NJ,40.712978,-74.086894,1,rooftop,248,"Grant Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"250 GRANT AVE.           ","250 GRANT AVE.","Jersey City",NJ,40.71302,-74.086964,1,rooftop,250,"Grant Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"252 GRANT AVE.           ","252 GRANT AVE.","Jersey City",NJ,40.713063,-74.087034,1,rooftop,252,"Grant Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"254 GRANT AVE.           ","254 GRANT AVE.","Jersey City",NJ,40.713106,-74.087104,1,rooftop,254,"Grant Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"256 GRANT AVE.           ","256 GRANT AVE.","Jersey City",NJ,40.713148,-74.087174,1,rooftop,256,"Grant Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"258 GRANT AVE.           ","258 GRANT AVE.","Jersey City",NJ,40.713191,-74.087245,1,rooftop,258,"Grant Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"260 GRANT AVE.           ","260 GRANT AVE.","Jersey City",NJ,40.713234,-74.087315,1,rooftop,260,"Grant Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"262 GRANT AVE.           ","262 GRANT AVE.","Jersey City",NJ,40.713276,-74.087385,1,rooftop,262,"Grant Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"264 GRANT AVE.           ","264 GRANT AVE.","Jersey City",NJ,40.713319,-74.087455,1,rooftop,264,"Grant Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"266 GRANT AVE.           ","266 GRANT AVE.","Jersey City",NJ,40.713362,-74.087525,1,rooftop,266,"Grant Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"268 GRANT AVE.           ","268 GRANT AVE.","Jersey City",NJ,40.713405,-74.087595,1,rooftop,268,"Grant Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"270 GRANT AVE.           ","270 GRANT AVE.","Jersey City",NJ,40.71344,-74.087654,1,rooftop,270,"Grant Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"272 GRANT AVE.           ","272 GRANT AVE.","Jersey City",NJ,40.713469,-74.087701,1,rooftop,272,"Grant Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"272A GRANT AVE.          ","272A GRANT AVE.","Jersey City",NJ,40.713497,-74.087748,1,rooftop,"272 A","Grant Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"274 GRANT AVE.           ","274 GRANT AVE.","Jersey City",NJ,40.713526,-74.087795,1,rooftop,274,"Grant Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"274A GRANT AVE.          ","274A GRANT AVE.","Jersey City",NJ,40.713554,-74.087842,1,rooftop,"274 A","Grant Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"276 GRANT AVE.           ","276 GRANT AVE.","Jersey City",NJ,40.713583,-74.087889,1,rooftop,276,"Grant Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"276A GRANT AVE.          ","276A GRANT AVE.","Jersey City",NJ,40.713612,-74.087936,1,rooftop,"276 A","Grant Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"278 GRANT AVE.           ","278 GRANT AVE.","Jersey City",NJ,40.71364,-74.087983,1,rooftop,278,"Grant Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"280 GRANT AVE.           ","280 GRANT AVE.","Jersey City",NJ,40.713669,-74.088029,1,rooftop,280,"Grant Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"282 GRANT AVE.           ","282 GRANT AVE.","Jersey City",NJ,40.713704,-74.088088,1,rooftop,282,"Grant Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"284 GRANT AVE.           ","284 GRANT AVE.","Jersey City",NJ,40.713747,-74.088159,1,rooftop,284,"Grant Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"286 GRANT AVE.           ","286 GRANT AVE.","Jersey City",NJ,40.71379,-74.088228,1,rooftop,286,"Grant Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"288 GRANT AVE.           ","288 GRANT AVE.","Jersey City",NJ,40.713833,-74.088299,1,rooftop,288,"Grant Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"290 GRANT AVE.           ","290 GRANT AVE.","Jersey City",NJ,40.713876,-74.08837,1,rooftop,290,"Grant Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"241 ORIENT AVE.          ","241 ORIENT AVE.","Jersey City",NJ,40.713788,-74.086122,1,rooftop,241,"Orient Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"239 ORIENT AVE.          ","239 ORIENT AVE.","Jersey City",NJ,40.713748,-74.086048,1,rooftop,239,"Orient Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"237 ORIENT AVE.          ","237 ORIENT AVE.","Jersey City",NJ,40.713708,-74.085975,1,rooftop,237,"Orient Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"312 CLAREMONT AVE.       ","312 CLAREMONT AVE.","Jersey City",NJ,40.71327,-74.086068,1,rooftop,312,"Claremont Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"314 CLAREMONT AVE        ","314 CLAREMONT AVE","Jersey City",NJ,40.713312,-74.086139,1,rooftop,314,"Claremont Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"316 CLAREMONT AVE        ","316 CLAREMONT AVE","Jersey City",NJ,40.713354,-74.08621,1,rooftop,316,"Claremont Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"318 CLAREMONT AVE        ","318 CLAREMONT AVE","Jersey City",NJ,40.713396,-74.086281,1,rooftop,318,"Claremont Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"320 CLAREMONT AVENUE     ","320 CLAREMONT AVENUE","Jersey City",NJ,40.713438,-74.086353,1,rooftop,320,"Claremont Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"322 CLAREMONT AVENUE     ","322 CLAREMONT AVENUE","Jersey City",NJ,40.71348,-74.086424,1,rooftop,322,"Claremont Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"56 CULVER AVENUE         ","56 CULVER AVENUE","Jersey City",NJ,40.711346,-74.087465,1,rooftop,56,"Culver Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"37 BROADMAN PKY.         ","37 BROADMAN PKY.","Jersey City",NJ,40.711817,-74.086943,1,rooftop,37,"Broadman Pkwy","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"35 BROADMAN PKY.         ","35 BROADMAN PKY.","Jersey City",NJ,40.711763,-74.086857,1,rooftop,35,"Broadman Pkwy","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"33 BROADMAN PKY.         ","33 BROADMAN PKY.","Jersey City",NJ,40.711709,-74.086771,1,rooftop,33,"Broadman Pkwy","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"31 BROADMAN PKY.         ","31 BROADMAN PKY.","Jersey City",NJ,40.711655,-74.086685,1,rooftop,31,"Broadman Pkwy","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"29 BROADMAN PKY.         ","29 BROADMAN PKY.","Jersey City",NJ,40.711601,-74.086598,1,rooftop,29,"Broadman Pkwy","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"27 BROADMAN PKY.         ","27 BROADMAN PKY.","Jersey City",NJ,40.711547,-74.086512,1,rooftop,27,"Broadman Pkwy","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"25 BROADMAN PKY.         ","25 BROADMAN PKY.","Jersey City",NJ,40.711493,-74.086426,1,rooftop,25,"Broadman Pkwy","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"23 BROADMAN PKY.         ","23 BROADMAN PKY.","Jersey City",NJ,40.711439,-74.08634,1,rooftop,23,"Broadman Pkwy","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"21 BROADMAN PKY.         ","21 BROADMAN PKY.","Jersey City",NJ,40.711385,-74.086253,1,rooftop,21,"Broadman Pkwy","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"19 BROADMAN PKY.         ","19 BROADMAN PKY.","Jersey City",NJ,40.711331,-74.086167,1,rooftop,19,"Broadman Pkwy","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"15 BROADMAN PKY.         ","15 BROADMAN PKY.","Jersey City",NJ,40.711223,-74.085995,1,rooftop,15,"Broadman Pkwy","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"13 BROADMAN PKY.         ","13 BROADMAN PKY.","Jersey City",NJ,40.711169,-74.085908,1,rooftop,13,"Broadman Pkwy","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"11 BROADMAN PKY.         ","11 BROADMAN PKY.","Jersey City",NJ,40.711115,-74.085822,1,rooftop,11,"Broadman Pkwy","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"9 BROADMAN PKY.          ","9 BROADMAN PKY.","Jersey City",NJ,40.711061,-74.085736,1,rooftop,9,"Broadman Pkwy","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"7 BROADMAN PKY.          ","7 BROADMAN PKY.","Jersey City",NJ,40.710995,-74.08563,1,rooftop,7,"Broadman Pkwy","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"5 BROADMAN PKY.          ","5 BROADMAN PKY.","Jersey City",NJ,40.710929,-74.085525,1,rooftop,5,"Broadman Pkwy","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"2097 KENNEDY BLVD.       ","2097 KENNEDY BLVD.","Jersey City",NJ,40.710814,-74.085384,1,rooftop,2097,"Kennedy Blvd","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"2093 KENNEDY BLVD.       ","2093 KENNEDY BLVD.","Jersey City",NJ,40.757011,-74.065236,0.8,street_center,,"Co Rd 653","Jersey City",NJ,"Hudson County",07307,US,"TIGER/Line® dataset from the US Census Bureau"
"2091 KENNEDY BLVD.       ","2091 KENNEDY BLVD.","Jersey City",NJ,40.710687,-74.085515,1,rooftop,2091,"Kennedy Blvd","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"2089 KENNEDY BLVD.       ","2089 KENNEDY BLVD.","Jersey City",NJ,40.710621,-74.085577,1,rooftop,2089,"Kennedy Blvd","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"2087 KENNEDY BLVD.       ","2087 KENNEDY BLVD.","Jersey City",NJ,40.757011,-74.065236,0.8,street_center,,"Co Rd 653","Jersey City",NJ,"Hudson County",07307,US,"TIGER/Line® dataset from the US Census Bureau"
"2085 KENNEDY BLVD.       ","2085 KENNEDY BLVD.","Jersey City",NJ,40.710478,-74.085674,1,rooftop,2085,"Kennedy Blvd","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"2083 KENNEDY BLVD.       ","2083 KENNEDY BLVD.","Jersey City",NJ,40.71041,-74.085731,1,rooftop,2083,"Kennedy Blvd","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"2079 KENNEDY BLVD.       ","2079 KENNEDY BLVD.","Jersey City",NJ,40.710341,-74.085785,1,rooftop,2079,"Kennedy Blvd","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"2077 KENNEDY BLVD.       ","2077 KENNEDY BLVD.","Jersey City",NJ,40.710275,-74.085831,1,rooftop,2077,"Kennedy Blvd","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"10 CULVER AVE.           ","10 CULVER AVE.","Jersey City",NJ,40.710402,-74.086046,1,rooftop,10,"Culver Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"14 CULVER AVE.           ","14 CULVER AVE.","Jersey City",NJ,40.710455,-74.086127,1,rooftop,14,"Culver Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"16-18 CULVER AVE.        ","16-18 CULVER AVE.","Jersey City",NJ,40.710499,-74.086213,1,rooftop,18,"Culver Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"20 CULVER AVE.           ","20 CULVER AVE.","Jersey City",NJ,40.710573,-74.086303,1,rooftop,20,"Culver Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"24 CULVER AVE.           ","24 CULVER AVE.","Jersey City",NJ,40.710692,-74.086482,1,rooftop,24,"Culver Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"26 CULVER AVENUE         ","26 CULVER AVENUE","Jersey City",NJ,40.710752,-74.086571,1,rooftop,26,"Culver Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"30 CULVER AVENUE         ","30 CULVER AVENUE","Jersey City",NJ,40.710811,-74.086661,1,rooftop,30,"Culver Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"32 CULVER AVE.           ","32 CULVER AVE.","Jersey City",NJ,40.710871,-74.08675,1,rooftop,32,"Culver Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"36 CULVER AVE.           ","36 CULVER AVE.","Jersey City",NJ,40.71093,-74.086839,1,rooftop,36,"Culver Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"38 CULVER AVE.           ","38 CULVER AVE.","Jersey City",NJ,40.71099,-74.086929,1,rooftop,38,"Culver Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"40 CULVER AVE.           ","40 CULVER AVE.","Jersey City",NJ,40.711049,-74.087018,1,rooftop,40,"Culver Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"46 CULVER AVE.           ","46 CULVER AVE.","Jersey City",NJ,40.711168,-74.087197,1,rooftop,46,"Culver Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"50 CULVER AVE.           ","50 CULVER AVE.","Jersey City",NJ,40.711228,-74.087287,1,rooftop,50,"Culver Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
